Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
pfam03987	38	22	0	12	11	0	0	0	0	0	9	0
pfam03988	2149	2582	2092	2237	1899	2034	2777	1357	1376	1528	5156	1634
pfam03989	7596	9603	9570	9769	7298	7625	12388	7406	7414	6294	17369	9112
pfam03990	175	106	129	49	91	138	1017	295	481	109	906	222
pfam03991	4	0	0	3	4	0	0	0	0	0	8	6
pfam03992	9486	9765	9364	8176	9840	7167	13065	12383	8090	7771	22330	5500
pfam03993	700	551	354	370	201	267	993	57	133	134	744	984
pfam03994	694	677	632	587	713	672	169	1491	337	537	2454	563
pfam03995	10	8	0	14	0	0	7	0	6	0	50	0
pfam03996	0	0	0	0	0	0	0	0	0	0	0	0
pfam03997	31	38	0	3	27	8	0	5	0	0	0	16
pfam03998	21	14	2	0	13	0	0	0	0	0	0	0
pfam03999	43	33	0	7	29	4	0	0	0	0	5	0
pfam04000	23	21	0	0	23	0	0	0	0	0	16	0
pfam04001	0	0	0	0	0	0	0	0	0	0	0	0
pfam04002	2416	2740	2247	2238	3298	1952	2934	2698	2759	2470	6681	2295
pfam04003	46	32	3	0	34	3	3	0	0	0	12	0
pfam04004	28	20	0	6	0	0	0	0	0	0	8	0
pfam04005	13	31	0	8	16	3	0	0	0	0	0	0
pfam04006	46	33	0	12	36	0	0	2	0	8	10	3
pfam04007	644	1317	843	782	551	695	5261	716	3367	1270	3905	1679
pfam04008	438	701	837	853	627	714	3756	2025	2149	1213	1550	211
pfam04009	0	0	0	0	0	0	0	0	0	0	0	0
pfam04010	13	6	46	38	127	13	2214	315	1191	415	86	7
pfam04011	4591	6236	7004	6772	4162	5353	4769	5623	5143	4484	12864	6231
pfam04012	3545	3090	3184	2959	2256	2371	5243	3233	3527	2223	6416	2190
pfam04013	77	28	40	58	227	38	28	63	3	7	54	13
pfam04014	7101	6749	6942	8432	5027	5487	19526	8243	11210	6396	12059	1523
pfam04015	2917	3271	3606	3748	2855	3200	3391	4240	4296	3452	6292	2116
pfam04016	46	163	119	79	382	67	650	313	87	236	192	7
pfam04017	22	9	5	0	0	4	0	0	0	0	9	0
pfam04018	0	0	0	0	0	0	0	0	0	0	4	0
pfam04019	35	0	45	43	127	55	2268	331	1118	431	171	20
pfam04020	1766	2110	2029	2083	1535	1710	3087	2251	1940	1198	5344	2532
pfam04021	31	16	65	7	6	9	4	0	13	7	0	3
pfam04022	0	0	0	0	0	0	0	0	0	0	0	0
pfam04023	2951	3288	2680	2574	2786	2698	5398	3572	4262	2356	8531	2064
pfam04024	2763	2214	2058	2327	1643	1738	4236	2672	2233	1445	5708	1787
pfam04025	37	65	81	8	49	31	260	266	289	54	124	24
pfam04026	148	181	247	179	229	1432	267	108	172	423	900	307
pfam04027	4	11	46	25	3	42	2269	322	1193	438	92	32
pfam04028	1485	1876	1632	1806	1621	1392	1892	2612	1688	1549	4180	1137
pfam04029	1147	1287	1027	682	970	1002	2207	1617	2609	1199	4090	1783
pfam04030	2067	1732	1261	1918	1724	1301	5123	1461	1843	1075	3675	1076
pfam04031	24	14	0	0	21	0	0	0	0	0	0	0
pfam04032	24	7	46	39	78	21	1760	33	43	384	124	19
pfam04033	0	0	0	0	0	0	0	0	0	0	0	0
pfam04034	38	33	37	56	125	39	2297	342	1196	470	137	27
pfam04037	25	21	0	6	15	0	0	0	0	0	5	0
pfam04038	16	0	0	8	111	0	1280	149	434	199	10	0
pfam04039	356	477	203	204	764	309	1015	415	936	284	1971	75
pfam04041	4028	4054	4500	4090	2974	3686	3328	2865	2944	1797	7826	2483
pfam04042	90	63	57	56	162	75	2343	362	1342	506	112	33
pfam04043	0	0	0	0	0	0	0	0	0	0	0	0
pfam04045	40	23	0	6	19	7	0	0	0	0	23	0
pfam04046	19	19	0	6	12	0	3	2	0	0	20	0
pfam04048	12	6	7	0	8	3	0	0	3	0	24	0
pfam04049	21	4	6	4	21	3	3	0	0	2	7	0
pfam04050	22	12	3	0	19	0	2	0	3	0	13	0
pfam04051	59	14	0	14	40	2	0	3	0	3	21	0
pfam04052	1592	2141	2076	2400	2006	1765	2403	2700	1409	2125	3626	1450
pfam04053	116	99	9	21	95	2	0	0	0	7	49	0
pfam04054	28	32	0	9	21	4	7	3	0	0	8	0
pfam04055	46915	55292	48932	52388	51164	43898	117537	92158	82953	68291	153444	33774
pfam04056	24	18	4	6	18	0	0	0	0	0	12	0
pfam04057	14	22	0	0	16	0	0	0	0	0	5	0
pfam04059	17	0	0	0	10	0	0	0	0	0	10	0
pfam04060	477	648	434	528	713	354	421	539	405	636	1140	410
pfam04061	11	4	0	0	4	0	2	0	0	0	4	0
pfam04062	4	20	0	3	23	3	0	0	4	0	5	0
pfam04063	8	12	0	0	21	3	0	0	0	0	7	0
pfam04064	16	17	0	0	19	3	0	0	0	0	4	0
pfam04065	43	33	5	3	39	0	0	9	0	0	10	0
pfam04066	215	258	139	86	585	204	725	299	702	236	1433	62
pfam04068	33	13	70	71	116	74	2498	373	1206	594	168	39
pfam04069	4313	5034	5139	4708	3654	3876	7678	4337	4852	3708	10315	4089
pfam04070	326	435	437	177	370	414	132	377	331	354	1499	353
pfam04071	0	0	0	0	0	0	0	0	0	0	0	0
pfam04072	3355	2640	2298	3014	1993	2229	3219	2318	2334	1245	6586	1982
pfam04073	5462	5348	4840	4425	4684	4026	11619	7726	7982	6037	17206	5401
pfam04074	45	48	17	63	66	62	22	13	14	12	125	68
pfam04075	7943	5077	6648	4136	3469	3716	7775	4506	7058	3535	14779	3591
pfam04076	5	6	6	18	20	3	0	3	31	0	17	12
pfam04077	55	6	6	2	15	22	0	11	30	0	38	4
pfam04078	28	22	3	8	22	0	0	2	0	0	4	0
pfam04079	3765	4789	4429	4696	3729	3692	8274	4672	5638	4146	10086	3731
pfam04080	39	19	3	12	13	6	0	3	0	0	8	0
pfam04081	19	4	3	0	6	0	5	0	0	0	5	0
pfam04082	805	635	9	51	524	21	3	3	3	3	66	0
pfam04083	65	66	3	39	49	32	0	13	11	8	85	12
pfam04084	40	40	0	8	29	6	0	3	0	3	19	0
pfam04085	2733	3386	2792	2941	2567	2680	6412	4323	3385	2474	8139	2362
pfam04086	30	21	0	5	15	0	0	0	0	0	4	0
pfam04087	51	155	87	105	96	102	1266	65	224	183	497	286
pfam04088	39	23	0	4	11	3	0	0	0	0	3	0
pfam04089	0	0	16	0	3	0	4	0	0	0	0	0
pfam04090	20	9	0	0	10	0	0	0	0	0	3	0
pfam04091	46	43	3	4	27	0	0	2	4	0	7	3
pfam04092	0	0	0	0	0	0	0	0	0	0	0	0
pfam04093	1655	1745	1568	1488	1611	1392	3629	2646	2514	1996	5272	1150
pfam04094	0	0	0	4	0	0	0	0	0	3	6	11
pfam04095	2569	2277	2266	2603	1732	1887	5119	3716	2950	2914	6671	1326
pfam04096	68	42	6	4	50	11	3	0	0	0	7	0
pfam04097	70	54	0	15	55	6	0	2	0	9	20	2
pfam04098	905	500	828	558	357	474	216	504	314	406	1770	232
pfam04099	57	33	4	7	22	5	0	0	0	0	17	0
pfam04100	39	29	0	7	18	2	3	4	6	0	6	0
pfam04101	5403	5747	4751	5308	4411	4517	14448	8348	7801	6050	14653	4094
pfam04102	280	114	121	282	220	233	274	119	28	66	400	118
pfam04103	0	2	0	0	0	0	4	0	0	0	0	0
pfam04104	30	47	55	45	148	50	908	179	656	241	122	40
pfam04106	21	7	0	2	12	5	3	0	0	0	10	0
pfam04107	5034	6091	5083	5138	4394	3859	6558	4056	5070	4187	14640	6282
pfam04108	38	41	0	3	26	0	0	0	0	0	0	0
pfam04109	29	49	6	20	54	11	0	12	15	7	26	0
pfam04110	7	5	0	5	3	0	0	0	0	0	0	0
pfam04111	22	51	0	8	29	0	0	0	0	0	5	0
pfam04112	12	8	0	3	8	0	0	2	0	0	5	6
pfam04113	63	46	3	11	53	3	2	6	4	0	15	0
pfam04114	43	32	0	4	27	0	3	2	5	3	6	0
pfam04115	400	381	391	441	383	269	368	281	156	185	727	205
pfam04116	2897	3856	3037	3558	3889	2850	2839	2994	1943	2914	10052	2734
pfam04117	9	18	0	3	13	4	0	8	0	0	68	5
pfam04118	28	42	0	10	44	3	2	0	3	0	0	0
pfam04119	10	24	0	3	16	0	0	0	0	0	0	0
pfam04120	696	964	547	531	808	608	235	415	838	643	5121	1914
pfam04121	35	62	3	12	33	7	3	0	0	0	9	0
pfam04122	188	1317	480	389	357	498	3364	198	907	154	1330	93
pfam04123	28	33	81	140	232	63	2241	340	1097	443	106	36
pfam04124	35	36	0	12	26	5	0	0	3	8	27	0
pfam04126	135	267	381	228	195	180	1039	613	1090	506	667	334
pfam04127	4274	5382	4902	5088	4043	4057	10538	4999	6100	4214	11294	4501
pfam04129	41	57	0	11	49	7	4	6	0	3	7	0
pfam04130	191	124	2	31	167	3	6	0	0	3	58	12
pfam04131	166	233	332	205	246	297	1629	494	882	309	429	7
pfam04133	11	6	0	4	16	0	3	0	0	3	0	0
pfam04134	1749	1689	1689	1985	1595	1321	3612	2615	2871	1930	4926	1267
pfam04135	6	4	10	25	108	28	1534	198	491	319	36	25
pfam04136	9	3	0	4	15	3	3	0	0	0	6	0
pfam04137	60	26	0	3	35	3	0	3	0	0	9	2
pfam04138	3966	4487	3721	4363	4217	3743	9976	4118	4814	3320	9952	2379
pfam04139	24	18	0	4	17	0	1464	178	565	238	13	0
pfam04140	1855	2249	1565	2188	2390	1604	2522	3478	2197	2568	3123	1216
pfam04142	94	41	17	7	63	20	3	11	3	0	42	6
pfam04143	878	883	865	873	955	665	1310	856	764	994	2916	1113
pfam04144	0	0	9	0	0	3	0	4	0	0	0	0
pfam04145	38	59	0	7	16	0	3	0	0	0	14	0
pfam04146	58	47	2	5	29	5	0	6	0	0	11	0
pfam04147	71	50	5	23	46	6	0	3	0	0	9	0
pfam04148	14	11	0	3	16	0	0	0	0	0	3	0
pfam04149	5310	1456	997	2765	978	985	5848	134	463	63	2071	212
pfam04151	789	631	416	274	541	634	227	698	614	519	2855	796
pfam04152	19	34	0	8	22	0	0	5	0	0	5	0
pfam04153	43	24	0	19	25	2	0	0	0	0	7	0
pfam04155	0	0	0	0	0	0	0	0	0	0	0	0
pfam04156	0	0	0	0	0	0	0	0	0	0	0	0
pfam04157	68	32	3	5	37	2	6	0	0	3	0	0
pfam04158	19	13	0	4	6	0	0	4	0	0	0	0
pfam04159	0	0	0	0	0	0	0	0	0	0	0	0
pfam04160	0	0	0	0	0	0	0	0	0	0	0	0
pfam04161	23	0	0	0	8	0	0	3	0	0	13	0
pfam04162	0	0	0	0	0	0	0	0	0	0	0	0
pfam04163	12	11	3	0	10	0	0	0	0	0	6	0
pfam04165	0	0	0	0	0	0	0	0	0	0	0	0
pfam04166	2323	3268	2585	3221	3109	2844	5990	2815	2682	2910	7253	3591
pfam04167	787	311	276	242	336	283	3202	1508	2270	1208	1995	366
pfam04168	3768	6398	4098	6512	4735	3568	1189	1467	762	1282	4206	3922
pfam04170	23	41	10	36	75	91	20	70	0	74	99	97
pfam04172	295	95	193	155	136	112	503	73	18	39	297	131
pfam04173	445	284	379	333	216	346	1124	647	941	476	959	167
pfam04174	2753	4614	2863	5029	3700	2465	905	1247	569	1065	3716	2705
pfam04175	0	0	0	0	0	0	0	0	0	0	0	0
pfam04176	19	34	3	4	23	0	0	0	0	0	14	0
pfam04177	48	23	0	4	28	0	0	0	0	0	18	0
pfam04178	33	9	0	8	22	3	0	0	0	0	4	0
pfam04179	38	20	0	0	16	0	2	0	0	0	6	0
pfam04180	10	39	2	7	25	0	3	0	0	0	0	0
pfam04181	5	7	0	0	10	0	0	0	0	0	0	0
pfam04182	12	6	13	10	10	20	31	25	0	103	40	24
pfam04183	179	58	7	40	47	73	46	64	117	28	562	14
pfam04184	61	19	62	20	30	59	435	207	339	47	104	9
pfam04185	32157	36730	38073	39417	25483	27342	36300	18650	27375	15232	50490	15607
pfam04186	112	244	122	125	117	99	254	236	223	324	986	267
pfam04187	430	743	784	449	598	537	98	913	341	333	1746	614
pfam04188	922	479	524	405	644	616	3734	1315	2243	1119	3502	501
pfam04189	30	16	0	4	31	3	2	0	0	0	10	4
pfam04190	24	23	5	0	12	0	0	5	0	0	6	0
pfam04191	7666	8260	8897	8527	6305	7140	7443	8637	6425	6705	20278	5344
pfam04192	20	16	10	4	14	3	0	3	17	0	17	0
pfam04193	547	775	486	434	521	391	778	543	1027	345	970	267
pfam04194	26	21	0	8	23	3	0	6	0	0	18	0
pfam04195	157	0	0	0	16	0	0	118	11	0	69	0
pfam04196	0	0	0	0	0	0	0	0	0	0	0	0
pfam04197	0	0	0	0	0	0	0	0	0	0	0	0
pfam04198	1150	964	1057	1199	797	874	1733	501	806	439	1600	609
pfam04199	7795	8536	9003	8055	7144	7038	21032	11345	14589	8749	22188	7208
pfam04200	0	0	0	15	8	0	0	0	0	0	9	0
pfam04201	0	0	0	0	4	0	0	0	0	0	0	0
pfam04202	0	0	0	0	0	0	0	0	0	0	0	0
pfam04203	4803	3215	4200	2912	2209	2947	4640	1969	3694	1762	10040	2477
pfam04204	508	1206	1065	1776	992	1439	411	517	329	563	1421	181
pfam04205	1127	1066	894	912	779	923	1001	1043	1623	1432	3493	873
pfam04206	0	0	0	0	0	0	0	0	0	0	0	0
pfam04207	0	0	0	0	0	0	0	0	0	0	0	0
pfam04208	147	44	58	26	83	82	245	131	134	269	319	19
pfam04209	3131	4208	3616	4223	3388	3124	5004	2413	2877	2453	6879	3903
pfam04210	0	0	0	0	0	0	0	0	0	0	0	0
pfam04211	0	0	0	0	0	0	0	0	0	0	0	0
pfam04212	15	5	33	31	14	47	1419	192	453	325	70	28
pfam04213	19	0	0	3	44	13	4	4	0	0	14	0
pfam04214	110	53	141	148	63	98	32	606	23	133	1087	260
pfam04216	1295	1367	1710	1193	856	814	609	1138	691	411	2164	1291
pfam04217	5	0	0	0	0	0	0	0	0	0	0	0
pfam04218	148	35	65	79	49	55	34	20	13	17	257	78
pfam04219	2	0	3	0	11	0	5	43	15	0	32	2
pfam04220	0	0	0	0	0	0	0	0	0	0	0	0
pfam04221	201	275	377	538	82	318	59	309	150	416	420	42
pfam04222	17	23	56	37	66	35	25	60	27	3	59	11
pfam04223	207	427	842	314	299	515	13	659	122	161	854	159
pfam04224	638	414	1042	457	300	265	67	89	149	149	1492	260
pfam04225	70	39	38	59	92	26	291	37	17	63	204	20
pfam04226	5911	4494	5321	4600	4659	3952	3723	5953	4510	4121	10983	3060
pfam04227	1752	1432	1289	983	1217	959	1962	730	1568	933	3910	2004
pfam04228	1088	2109	1718	1691	1691	1303	827	1509	882	1160	4446	4562
pfam04229	1459	1532	1571	1229	1241	1239	1479	608	1429	510	2457	1347
pfam04230	1203	1204	996	976	1079	1256	1929	1598	1292	1000	3581	450
pfam04231	4	5	6	6	21	26	2	0	0	14	17	146
pfam04232	302	163	533	147	138	284	1248	488	952	170	886	70
pfam04233	754	195	197	204	242	280	258	269	376	680	1286	191
pfam04234	2688	2428	2046	1645	2083	1782	3509	3704	3645	3308	8962	2011
pfam04235	211	235	191	399	263	171	66	125	62	42	841	502
pfam04236	3	2	0	18	2	0	0	3	0	0	13	5
pfam04237	4607	4933	3947	4316	3895	3658	3475	2394	2541	1778	9823	3847
pfam04238	1537	1939	2157	2207	1562	1457	1860	2830	2013	1697	4312	1140
pfam04239	1384	1315	1384	868	1086	921	1159	1725	2297	1258	5129	944
pfam04240	530	284	532	560	282	381	1918	776	1568	968	1394	259
pfam04241	659	1018	686	982	1254	830	1800	1557	941	1169	2742	824
pfam04242	12	13	29	58	90	34	2076	328	1113	428	151	24
pfam04244	49	11	2	9	72	18	291	94	8	32	68	6
pfam04245	88	94	53	64	40	106	55	80	37	84	162	6
pfam04246	0	4	0	3	0	0	0	0	0	0	0	0
pfam04247	50	49	57	51	52	27	317	66	20	71	250	61
pfam04248	4044	3052	2801	3153	2603	1726	3448	2124	1746	1379	5551	1681
pfam04250	718	1013	674	661	557	618	3316	1245	1882	1761	2653	480
pfam04252	0	12	0	0	5	0	7	0	0	4	5	0
pfam04253	1885	2485	2313	2442	1627	1752	1889	2956	1899	1682	4523	1068
pfam04254	0	0	0	0	0	0	12	5	11	95	58	0
pfam04255	8321	5587	5853	6776	5084	4457	3564	5954	5605	4723	13104	1546
pfam04256	14	29	18	4	46	22	13	34	46	41	237	15
pfam04257	804	1262	713	989	730	735	2889	522	1002	1530	3173	1121
pfam04258	48	35	2	8	30	5	3	0	0	0	12	4
pfam04259	0	0	0	0	0	0	8	0	0	0	0	0
pfam04260	0	0	0	0	0	0	28	0	0	0	3	0
pfam04261	2144	4080	2236	3749	2667	1737	3365	1067	1066	725	3767	1966
pfam04262	331	633	360	734	332	274	47	90	27	98	349	502
pfam04263	550	307	200	173	136	199	765	376	681	414	1141	457
pfam04264	10507	10913	10410	11124	7453	7225	10314	7357	7419	4815	16336	6630
pfam04265	355	198	100	63	107	105	498	319	590	328	590	77
pfam04266	695	706	527	423	885	645	1254	887	1382	1192	1859	576
pfam04267	753	1265	830	1215	850	970	443	686	314	525	2174	630
pfam04268	455	943	602	858	647	583	367	559	158	415	1227	323
pfam04269	0	0	0	0	0	0	0	0	0	0	0	0
pfam04270	0	0	0	0	0	0	0	0	0	0	0	0
pfam04272	0	0	0	0	0	0	0	0	0	0	0	0
pfam04273	427	672	582	431	723	511	1498	760	538	520	1240	691
pfam04275	31	0	0	0	0	7	0	2	0	0	11	0
pfam04276	0	0	0	0	0	0	0	0	0	0	0	0
pfam04277	17	0	12	8	2	0	12	4	29	7	424	40
pfam04278	0	0	0	0	0	0	3	18	0	0	0	0
pfam04279	769	1339	941	1252	1128	1065	257	691	320	656	1676	725
pfam04280	846	1308	1075	1088	1590	1283	1462	1426	706	1119	2920	733
pfam04281	24	15	0	5	9	0	0	0	0	0	8	0
pfam04282	13	6	32	0	16	47	0	0	0	0	47	12
pfam04283	0	0	0	0	0	0	0	0	0	0	0	0
pfam04284	0	0	0	0	0	0	27	3	0	0	0	0
pfam04285	1725	2282	2245	2223	2254	1870	2482	2151	1836	1757	3983	1754
pfam04286	1081	941	988	1156	907	1023	835	565	673	543	2626	1167
pfam04287	71	19	63	21	18	43	0	4	7	14	40	5
pfam04288	6	4	0	9	17	6	0	0	4	0	14	9
pfam04289	126	207	218	222	277	222	457	386	404	596	662	321
pfam04290	1991	3394	2925	2456	3384	2998	2777	3242	1392	2583	8367	4166
pfam04293	2120	2884	2453	2649	2705	2151	2652	2207	2128	1985	4196	2389
pfam04294	772	779	357	268	436	393	394	389	1027	555	2700	1041
pfam04295	4141	4500	4835	4224	3646	4003	4963	4071	3515	3021	6201	4798
pfam04296	1216	1334	938	938	1341	982	3757	1729	1830	1382	3801	802
pfam04297	147	39	269	24	39	75	212	196	347	41	82	8
pfam04298	324	264	376	155	233	272	218	298	558	297	1117	646
pfam04299	1755	2207	1713	2315	2228	1730	2775	2412	1410	1255	3117	991
pfam04300	0	4	0	0	0	0	0	0	0	0	3	0
pfam04301	0	0	0	0	0	0	0	0	0	0	0	0
pfam04303	1056	871	863	1035	607	658	1070	428	571	309	1443	913
pfam04304	0	7	8	0	22	3	6	35	3	10	37	10
pfam04305	490	696	428	463	748	358	1029	549	368	569	1816	504
pfam04306	180	194	167	89	78	138	310	126	403	231	1222	375
pfam04307	2752	2193	2473	2599	2461	1885	3682	3483	3798	2695	6074	1790
pfam04308	58	49	81	51	163	70	198	201	266	32	110	26
pfam04309	281	74	145	138	154	68	491	242	776	313	184	14
pfam04310	14	11	16	8	20	13	0	3	11	0	21	26
pfam04311	102	209	196	227	200	212	90	270	146	344	537	140
pfam04312	0	0	0	0	0	0	158	4	0	0	0	0
pfam04313	1483	1144	972	942	1160	1130	2067	2643	1498	1778	4600	392
pfam04314	953	1425	905	1216	1598	985	2232	1110	341	1026	2010	527
pfam04315	21	119	12	41	360	39	393	239	68	104	76	8
pfam04316	726	867	661	1052	963	920	3042	3035	2072	1528	2681	156
pfam04317	219	512	499	693	540	611	142	347	132	302	690	340
pfam04318	0	0	0	0	0	0	0	0	0	0	0	0
pfam04319	4	16	43	0	25	10	42	99	4	0	99	0
pfam04320	9	0	0	3	3	4	4	5	21	11	42	9
pfam04321	5123	6993	6313	6361	5006	4914	11602	6636	7506	5039	15313	5376
pfam04322	0	0	0	0	0	0	0	0	0	0	0	0
pfam04324	2559	1862	1465	1961	2653	1858	4504	3175	2253	2302	6304	1430
pfam04325	1560	2302	2126	2449	2471	1998	3242	3654	1511	2353	4410	1322
pfam04326	1061	1064	708	1161	975	1081	1412	1435	1675	1362	3611	277
pfam04327	8	46	36	64	35	189	124	51	76	25	105	2
pfam04328	380	183	139	289	173	156	62	316	374	442	411	232
pfam04332	128	38	26	29	43	57	889	155	783	181	313	88
pfam04333	942	1462	1020	1396	1218	865	1842	1106	491	1199	2120	804
pfam04334	0	0	0	0	0	0	0	0	0	0	0	0
pfam04335	2378	1785	2162	2981	1572	1855	3917	5098	2472	2989	3727	577
pfam04336	111	94	69	85	173	71	291	65	32	46	285	120
pfam04337	1614	1785	1929	1948	1426	1365	860	1502	1040	1001	3904	1395
pfam04338	1124	2410	2276	2356	1571	1582	2111	2782	1429	1109	2585	1946
pfam04339	1601	2471	1946	2651	2078	1924	2049	1302	807	1461	3690	1648
pfam04340	700	913	556	881	870	529	868	653	135	711	1207	523
pfam04341	297	508	370	320	369	245	139	767	105	104	580	369
pfam04342	1312	1490	1215	1511	1077	752	81	401	245	602	2997	1142
pfam04343	5244	5068	6584	5696	4933	6209	16103	10253	11200	8710	17636	2369
pfam04344	418	315	321	352	348	350	247	441	109	231	689	85
pfam04345	126	57	56	106	94	48	0	56	0	120	176	14
pfam04346	9	12	9	17	12	5	0	0	0	0	8	14
pfam04347	751	1103	775	1247	1447	1133	3077	3546	1813	2050	3584	340
pfam04348	317	413	264	565	304	333	325	197	59	246	515	227
pfam04349	1037	1641	1103	2067	1387	1377	527	1095	584	1345	2552	764
pfam04350	1825	1909	1870	1734	1366	1607	2222	2416	2368	1960	5773	1831
pfam04351	549	469	329	485	319	237	501	248	233	478	1312	464
pfam04352	117	55	112	45	23	49	9	62	3	15	26	66
pfam04353	0	0	0	2	0	6	0	0	0	125	117	0
pfam04354	216	262	156	304	163	110	287	132	25	217	420	150
pfam04355	655	1076	724	963	1065	874	1606	1356	791	1520	2385	618
pfam04356	48	20	24	39	13	41	273	92	19	42	161	21
pfam04357	3493	5041	5342	5448	4044	4558	7002	5895	4261	3493	9287	4138
pfam04358	280	141	191	115	96	215	279	112	161	176	740	89
pfam04359	291	256	182	264	195	179	310	162	25	248	473	316
pfam04360	0	0	0	0	0	0	0	0	0	0	0	0
pfam04361	254	361	209	430	274	264	36	174	31	206	428	309
pfam04362	1697	1975	2008	2144	1543	1433	2328	2861	1968	1975	3805	1245
pfam04363	0	0	0	0	0	0	0	0	0	0	0	0
pfam04364	615	1066	798	1038	1087	721	790	1043	344	902	1491	426
pfam04365	2449	2609	2674	3848	1465	2209	2553	1355	1710	1677	5441	767
pfam04366	5597	7245	8772	8023	4743	5801	6391	8698	5014	3954	11313	3780
pfam04367	696	1392	980	1355	1033	1061	554	710	540	645	2680	1529
pfam04368	2021	2397	2812	2943	1803	1809	3064	4081	2593	2327	4673	937
pfam04369	0	0	0	0	0	0	0	0	0	0	0	0
pfam04370	0	0	0	0	0	0	0	0	0	0	0	0
pfam04371	3118	4096	3886	4783	3023	2879	4116	3143	2825	2660	6886	2756
pfam04375	136	144	135	129	139	73	290	100	41	217	414	330
pfam04376	506	782	651	642	1002	605	1005	921	425	855	1449	505
pfam04377	708	1064	834	842	1186	832	1484	976	455	975	2146	677
pfam04378	735	1049	867	1269	918	1008	875	798	347	911	1541	508
pfam04379	792	1547	1248	1558	1426	1179	1015	1150	450	1101	1928	1066
pfam04380	612	1088	669	911	1044	718	1018	976	291	839	1508	412
pfam04381	139	140	87	79	97	120	326	95	24	110	241	157
pfam04382	0	0	0	0	0	0	0	0	0	0	0	0
pfam04383	136	129	275	116	24	78	5	0	14	9	40	8
pfam04384	1044	1171	1145	1329	840	813	565	1194	633	990	1968	680
pfam04385	0	6	0	0	0	0	0	0	0	0	0	0
pfam04386	748	1187	1026	1266	1272	946	1407	1075	388	872	1677	651
pfam04387	22	15	5	12	10	0	0	0	0	0	4	0
pfam04388	0	8	0	3	8	0	2	0	0	0	5	0
pfam04389	17543	19281	20998	18894	16044	15726	13307	22228	16770	13797	40419	16902
pfam04390	1584	2182	1800	2142	2063	1782	2774	3183	2066	2260	5206	1249
pfam04391	71	33	0	4	5	24	0	51	4	3	117	42
pfam04392	4379	8320	12965	8710	4728	7258	316	2713	1394	2005	32659	22464
pfam04393	116	134	49	167	141	100	25	28	21	23	118	34
pfam04394	0	4	0	0	0	0	0	0	0	0	0	0
pfam04395	0	0	0	0	0	0	0	0	0	0	0	0
pfam04397	7222	7977	7037	9081	7098	6776	3978	5030	3774	3210	11885	5542
pfam04398	3	0	0	0	0	0	0	0	0	0	0	0
pfam04399	7	70	35	37	22	9	0	0	3	0	19	4
pfam04400	0	0	0	0	0	0	0	0	0	0	0	0
pfam04402	2435	3340	3075	2550	2621	2834	3629	3751	2342	1959	8272	2486
pfam04403	1298	1036	757	1425	1000	657	495	745	226	540	1531	800
pfam04404	653	539	654	986	437	727	199	231	372	413	1297	540
pfam04405	567	327	665	427	561	862	2012	2742	2072	1382	3260	273
pfam04406	111	181	170	176	240	165	2257	419	1178	487	791	367
pfam04407	0	0	0	0	0	0	0	0	0	0	43	0
pfam04408	1385	1208	873	1197	1103	937	2279	1139	1209	1021	3210	868
pfam04409	0	0	0	0	0	0	0	0	0	0	0	0
pfam04410	29	28	22	10	29	19	1491	172	460	301	74	0
pfam04411	97	82	27	27	120	79	98	71	236	100	235	13
pfam04412	393	865	905	930	983	780	3666	1101	2111	1142	1667	1060
pfam04413	2386	3290	3046	3371	2781	2488	4260	3556	3020	2625	6670	2246
pfam04414	22	24	45	71	122	62	964	178	620	243	121	20
pfam04415	0	0	0	0	0	0	0	0	0	0	0	0
