Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K00436	1194	1510	2288	1578	1608	1397	457	1331	680	755	1877	728
KO:K00437	14	12	24	6	6	20	17	11	11	14	34	27
KO:K00440	0	0	0	1	0	0	0	0	0	0	0	0
KO:K00441	560	1172	939	1316	638	845	1362	557	627	665	1652	924
KO:K00442	5	21	46	10	8	2	0	3	1	0	100	17
KO:K00443	0	1	0	0	1	0	0	0	1	1	0	1
KO:K00446	2962	4574	3895	4481	3213	2885	12010	2567	3482	2090	7159	3158
KO:K00448	2219	2387	2013	2225	1939	1594	3439	1891	1297	1183	4142	1861
KO:K00449	2823	3271	3119	2996	3003	2563	3202	2250	1840	1405	6484	3679
KO:K00450	2332	4566	4099	4227	3923	3275	7739	2920	2303	2219	9533	3768
KO:K00451	4939	6783	6114	6633	5166	5163	5759	3033	3904	3453	9274	6665
KO:K00452	743	1064	909	1213	834	773	700	563	509	522	3158	1239
KO:K00453	3924	3837	3670	3288	2562	2648	3007	2542	2279	2687	5791	5028
KO:K00455	191	147	159	190	184	157	613	208	75	190	569	168
KO:K00456	776	824	1035	1043	525	691	55	914	398	551	2477	520
KO:K00457	5508	7475	6785	6805	5611	5658	4808	3197	4046	3818	10545	8303
KO:K00459	9775	11565	12002	11003	9904	9283	7015	6536	4662	5161	14551	8905
KO:K00461	4	15	12	20	28	11	5	7	7	2	10	5
KO:K00462	203	196	254	204	235	219	181	106	129	171	335	144
KO:K00463	299	455	561	523	443	406	162	173	141	187	361	444
KO:K00464	210	232	266	214	166	195	58	140	53	92	348	258
KO:K00466	423	300	286	264	238	193	71	21	55	51	150	216
KO:K00467	578	748	594	566	407	494	608	157	364	228	833	644
KO:K00469	1141	1001	1040	1547	1004	905	2669	1323	1392	716	1228	944
KO:K00471	1143	1457	1010	1506	952	835	343	374	309	435	718	545
KO:K00472	473	650	536	417	602	494	250	156	196	180	617	668
KO:K00474	33	100	46	105	55	22	1	0	0	2	16	22
KO:K00476	150	178	153	182	168	123	67	100	21	142	209	33
KO:K00477	366	543	444	503	360	475	67	184	149	223	640	358
KO:K00478	318	394	358	259	196	252	720	80	179	156	824	360
KO:K00479	3796	5902	5137	5611	4029	3768	3404	2387	1764	1701	5479	5272
KO:K00480	4493	6596	6257	6766	4831	5151	3417	2231	1966	2454	7134	4638
KO:K00481	3742	4671	4078	4930	3205	3253	3537	1888	1623	1385	4952	3981
KO:K00483	5025	8747	8012	8401	7039	5404	10247	4809	4717	4882	10729	5433
KO:K00484	124	125	125	112	95	90	86	57	62	79	243	92
KO:K00485	169	86	91	54	76	78	22	22	42	23	49	51
KO:K00486	1079	1548	1683	1828	1095	1127	474	395	372	683	1640	1500
KO:K00491	557	279	284	248	181	137	286	133	85	67	319	114
KO:K00493	1278	1802	1303	1579	1761	1347	1456	819	606	621	1411	1170
KO:K00494	16	10	15	47	9	8	1	1	4	1	9	14
KO:K00496	618	712	527	658	491	715	521	135	258	282	1176	656
KO:K00499	405	570	482	394	416	340	175	138	144	212	606	900
KO:K00500	1876	2846	2641	2882	2429	2314	1605	1426	1325	1428	3847	2345
KO:K00504	284	418	372	422	250	345	25	73	116	91	400	533
KO:K00505	1133	1197	1474	1240	904	992	256	363	335	548	1393	1556
KO:K00507	10049	12205	11269	11731	8626	9177	7719	4858	5099	4792	14514	10310
KO:K00508	1756	2333	1728	2107	1414	1727	1450	426	1496	1025	2735	2738
KO:K00510	46	33	34	18	70	24	39	90	6	27	39	47
KO:K00511	166	171	197	124	206	148	16	67	35	16	170	190
KO:K00514	2637	3866	4458	4485	2604	2749	2284	2853	2319	1795	4762	1823
KO:K00515	12	7	0	3	4	1	0	3	0	1	11	3
KO:K00517	25118	28298	25565	25843	19848	19487	19828	11705	13379	11942	38401	20216
KO:K00518	577	584	528	654	405	360	1633	117	323	134	1112	559
KO:K00520	12532	14145	15040	14659	9390	9956	18060	8465	10943	7660	16386	11585
KO:K00522	1	6	1	5	14	2	2	3	2	0	5	1
KO:K00523	1181	1796	1830	1914	1471	1386	2912	2358	1352	1064	3452	1714
KO:K00524	30	12	33	15	16	15	2	31	13	15	21	8
KO:K00525	25535	32259	34131	34148	23228	27595	29995	14869	18439	16826	41587	32624
KO:K00526	3693	2836	3236	2829	2695	3100	5440	2667	2971	2095	4336	2402
KO:K00527	402	250	441	391	180	527	2704	465	1338	745	634	342
KO:K00528	4855	5160	5702	4847	3418	3889	3607	3781	3384	3080	9185	5438
KO:K00529	6868	7870	8540	7790	5617	6446	8642	3396	3866	3471	9368	5968
KO:K00531	0	0	0	0	0	1	0	0	0	0	0	0
KO:K00532	1	1	0	3	1	1	0	1	0	0	5	13
KO:K00533	7	4	2	9	1	4	0	1	4	1	5	2
KO:K00534	0	11	4	1	3	5	3	1	3	1	19	6
KO:K00537	1974	2482	2042	2422	2420	2264	1693	2919	1165	2444	4680	1831
KO:K00540	24216	30570	29554	28201	25728	25471	23626	14007	16016	13694	41786	27133
KO:K00542	2	0	8	2	0	1	1	0	0	0	8	1
KO:K00543	196	236	172	129	137	109	36	85	62	52	198	191
KO:K00544	1320	1600	1731	1528	767	1022	502	349	308	330	1845	1371
KO:K00545	97	75	85	76	63	68	203	11	122	29	202	134
KO:K00547	7139	7188	8510	7636	4666	5916	8429	6149	7093	4811	11288	9663
KO:K00548	25159	33082	34588	32875	22252	25420	27048	12559	14794	13766	41013	36270
KO:K00549	23790	36177	33836	36426	26768	23930	52672	20017	21651	17312	46605	29487
KO:K00554	6487	8206	8351	8133	6058	6886	8035	5290	5652	4837	13171	7582
KO:K00555	77	88	139	161	237	116	2250	356	1108	464	165	41
KO:K00556	588	683	550	755	553	911	934	133	148	154	682	505
KO:K00557	13	32	44	138	10	41	17	14	18	12	42	47
KO:K00558	12125	10017	10327	11733	7177	9096	8804	4539	6975	5280	14767	7200
KO:K00559	47	98	46	124	121	103	5	7	12	12	77	45
KO:K00560	2929	3401	3135	3436	2848	3034	1209	1245	1024	1638	5635	3502
KO:K00561	576	345	335	284	244	238	675	168	329	215	827	444
KO:K00562	17	10	23	2	19	8	23	17	6	17	46	35
KO:K00563	851	793	837	990	604	700	724	492	318	340	778	612
KO:K00564	1330	969	1205	916	998	863	1832	788	977	542	1273	664
KO:K00566	8526	10985	11025	10868	7737	8595	11566	6359	7060	5991	16950	11053
KO:K00567	6595	7782	6963	6910	5859	6142	8358	4353	4317	4068	14640	7475
KO:K00568	5266	7018	6585	7067	6136	5972	6992	5660	5130	4901	9504	6607
KO:K00569	301	212	172	300	160	180	302	73	53	71	503	278
KO:K00570	1168	2767	2292	2580	2708	2198	1943	2221	956	2315	4058	2172
KO:K00571	6891	5957	7047	6904	3928	5269	6054	5158	5245	4599	7538	4401
KO:K00573	8035	9123	9803	9532	7564	7820	10075	6890	7008	6561	14332	8566
KO:K00574	9383	13285	11461	12697	10995	10948	13195	5533	5658	6016	16143	10673
KO:K00575	10144	12951	12407	12572	9462	10909	5154	6587	5144	5738	15744	8906
KO:K00577	243	91	165	81	115	99	339	123	154	249	325	50
KO:K00579	1	12	5	4	1	16	0	0	5	5	5	4
KO:K00580	22	12	16	6	1	3	0	0	8	1	34	11
KO:K00581	3	0	2	3	2	0	0	0	0	1	2	8
KO:K00584	2	0	2	1	0	0	0	3	0	1	0	0
KO:K00586	81	97	159	189	205	112	2343	375	1257	475	170	86
KO:K00587	1586	2275	1941	2395	1480	1506	2953	1663	1865	1342	2559	1052
KO:K00588	2121	2714	2511	2287	1937	2005	4124	1981	2045	2117	4277	2797
KO:K00590	1410	1165	1243	1601	1016	1188	1666	753	815	1063	1607	873
KO:K00594	723	731	587	639	443	378	1265	108	259	155	1010	562
KO:K00595	2606	2410	2111	2162	2168	1872	3414	1545	1873	1377	3587	1052
KO:K00596	719	773	829	678	416	628	763	290	251	262	830	668
KO:K00598	3979	4945	4564	4765	3766	3670	5237	4241	3100	2764	6605	3207
KO:K00599	18190	20736	21103	20478	15197	15476	20906	11278	11667	10434	28688	22585
KO:K00600	11450	13766	14100	14583	10186	11897	19130	8878	12847	8436	19387	13720
KO:K00601	58	27	18	16	25	32	0	0	1	11	49	21
KO:K00602	11317	14594	15169	14677	10236	11340	14823	7736	9336	7744	19270	15950
KO:K00603	1657	2482	2310	2104	1529	1756	2937	942	1836	919	4355	2935
KO:K00604	9740	13009	13080	13308	9617	10398	13465	8709	8601	7799	19348	11838
KO:K00605	12562	16146	16899	15701	10850	11683	16326	9365	10168	7921	24722	17881
KO:K00606	6338	9017	8724	8777	6014	6542	9803	5649	5455	4859	14650	8449
KO:K00608	1	5	8	0	4	3	0	0	0	0	1	0
KO:K00609	7703	10164	10427	9645	7310	7816	12315	6945	8277	6188	16552	10000
KO:K00610	41	117	107	138	171	128	2853	535	1760	579	176	52
KO:K00611	6164	7671	8191	7127	4986	5695	9981	6216	7219	5119	11451	8444
KO:K00612	11431	17108	18110	16750	11814	13033	5900	8316	7531	8812	19348	17314
KO:K00613	131	190	163	123	167	180	119	190	159	278	262	416
KO:K00614	131	416	350	320	252	234	612	110	149	146	1031	454
KO:K00615	27180	35565	37973	36017	24771	29653	25517	16635	18759	16180	41807	33420
KO:K00616	10277	14385	14382	13295	9063	10518	13487	7567	8809	6952	19654	13595
KO:K00619	1827	2208	2362	2292	1582	1902	3165	2982	2059	1400	3621	1781
KO:K00620	7537	9581	8849	8773	6682	6549	11338	6252	7126	5399	13763	8676
KO:K00621	25	49	58	52	60	85	47	52	68	151	154	23
KO:K00622	14	12	10	25	26	23	35	1	28	17	83	10
KO:K00624	122	174	55	77	177	65	96	26	13	39	140	49
KO:K00625	1590	2550	2816	2855	1879	2405	1608	1868	1281	1398	3796	4250
KO:K00626	35452	41946	44652	42251	30393	33050	50565	21048	30553	23992	60421	44774
KO:K00627	20434	24000	23584	22517	17720	18426	28105	16778	18938	13732	38142	23129
KO:K00630	22	85	33	79	21	80	1	6	3	20	49	13
KO:K00631	2282	2416	1876	2356	1591	1621	1367	1055	890	1340	2753	3047
KO:K00632	10604	10867	12507	10754	7495	8242	9162	6796	6637	6271	15133	11646
KO:K00633	443	548	453	578	442	557	155	174	224	181	666	622
KO:K00634	326	342	349	453	431	376	215	171	172	267	463	125
KO:K00635	1742	1890	2772	1722	1269	1700	1334	483	1250	852	3586	2450
KO:K00638	98	123	90	112	114	97	94	21	46	37	720	210
KO:K00639	6941	8476	9932	9322	6506	7511	8094	5583	6168	5074	11712	9058
KO:K00640	4561	6226	5524	6205	5195	4807	6206	4789	3856	4282	9164	4588
KO:K00641	10336	13290	13340	13802	10446	10743	11087	8841	5065	6707	14242	11021
KO:K00643	1328	2442	2344	2717	2583	2192	1801	1227	665	977	2325	1672
KO:K00645	8321	10435	10113	9922	7420	8347	9354	6270	6775	5528	15432	9999
KO:K00646	102	81	123	78	57	123	9	19	13	10	80	86
KO:K00647	2467	3831	3336	4068	3054	3244	1110	1051	816	1448	3442	4109
KO:K00648	13373	15906	15449	15892	11860	12647	13256	7696	9193	7851	23141	15301
KO:K00651	865	1916	1735	2600	1499	1946	533	619	481	709	1684	399
KO:K00652	5378	8066	6690	7196	5803	5971	7617	4103	4556	4709	10906	7086
KO:K00653	28	41	51	41	63	35	4	44	13	46	77	28
KO:K00654	0	0	2	0	1	0	3	0	0	0	1	0
KO:K00655	11237	13929	13284	12754	10471	10344	15124	9528	10853	9240	24382	13286
KO:K00656	471	1017	1095	654	549	753	134	180	235	291	1015	4140
KO:K00657	855	914	1050	1103	738	909	1426	1173	1356	767	1133	955
KO:K00658	19248	23617	22235	22623	18028	17708	22946	12704	14518	11661	34375	23804
KO:K00661	1792	1747	1586	1340	1400	1420	1913	865	1495	1304	3184	1958
KO:K00662	824	765	719	608	604	605	260	383	460	235	1607	686
KO:K00663	1151	1734	1286	1253	962	1317	946	440	1180	671	3852	2244
KO:K00666	44079	52478	53746	50945	36722	39210	34918	20338	26287	24409	62327	47602
KO:K00672	455	680	735	638	751	636	495	549	629	936	1262	1055
KO:K00673	629	722	767	624	467	554	456	236	284	337	698	738
KO:K00674	4520	6721	6357	7140	4955	5065	7804	4427	3954	3567	9753	6159
KO:K00675	1754	2217	1845	2026	2090	1752	1872	1686	777	1106	3815	1671
KO:K00677	4530	7371	7205	7673	5621	6032	6642	5196	3995	4079	10389	5531
KO:K00680	7369	9884	9738	8883	7440	7710	8819	4025	5341	4322	12289	8439
KO:K00681	27408	36175	37597	33677	27188	29645	27954	19697	20965	18953	49345	39302
KO:K00682	34	39	79	105	32	75	86	22	59	42	416	124
KO:K00683	1302	1561	1237	1503	1092	1354	422	469	348	408	1254	1072
KO:K00684	2261	3173	2500	2711	2807	2517	2342	1814	1514	2166	5481	3378
KO:K00685	1313	2014	1758	1734	1935	1702	1762	1242	795	1277	3112	1712
KO:K00686	8	10	3	15	6	3	18	2	4	2	13	4
KO:K00687	9	1	10	7	1	7	12	0	1	13	1	17
KO:K00688	17700	28294	28658	29858	19601	20332	13765	9503	12325	9675	27917	26408
KO:K00689	22	40	48	64	51	59	7	16	16	16	35	27
KO:K00690	465	265	333	392	344	359	72	93	196	136	547	636
KO:K00691	189	134	135	129	74	158	52	14	23	31	62	110
KO:K00692	114	116	78	48	50	99	117	29	34	28	183	80
KO:K00693	213	347	207	133	189	104	53	12	84	56	206	370
KO:K00694	3950	3891	3571	4320	2607	2748	2510	1253	1733	1601	4049	1963
KO:K00695	12	4	28	7	7	5	12	51	2	19	9	2
KO:K00696	50	39	82	57	42	52	16	15	24	20	38	106
KO:K00697	9354	11437	12984	12533	7019	8269	9785	5417	6691	5903	14394	9598
KO:K00700	13904	18695	18863	18473	12452	13970	12355	7816	8753	7599	22312	17097
KO:K00701	102	71	96	85	143	67	67	105	77	126	90	76
KO:K00702	513	590	435	704	406	442	164	147	136	150	513	512
KO:K00703	7651	9445	10351	10165	6958	8140	7264	6668	5474	5264	12033	8802
KO:K00705	8689	12118	13141	12102	8645	9779	13458	6560	7452	5808	18276	11648
KO:K00712	357	464	329	472	227	291	127	112	73	165	425	555
KO:K00713	0	4	3	3	7	8	0	0	1	2	3	3
KO:K00720	7278	9637	9923	11584	7132	7338	11193	9156	7198	7676	9195	3190
KO:K00721	16677	21449	21787	20237	16267	17142	21206	12179	15532	11258	33534	21452
KO:K00728	34	74	40	24	52	37	13	2	45	37	128	25
KO:K00729	1764	1860	2239	1410	1263	1538	1132	1001	1550	1278	3115	1901
KO:K00733	25	46	31	67	61	54	1	77	8	92	77	39
KO:K00737	168	275	180	231	176	249	35	54	55	296	292	193
KO:K00743	43	71	46	50	35	36	1325	168	508	238	167	88
KO:K00745	2	0	1	0	7	0	0	0	0	1	0	0
KO:K00748	5056	8025	8043	8791	5962	6894	7502	5376	4800	4677	10223	6500
KO:K00750	3	6	3	9	11	10	0	0	0	1	14	2
KO:K00752	1029	716	719	821	442	696	1087	230	392	329	1208	884
KO:K00754	6674	8466	9074	7727	6154	7587	32447	4975	5404	4243	12540	8345
KO:K00756	4347	4436	5035	4107	2709	3262	2228	3605	3125	2547	6880	4838
KO:K00757	1059	634	1129	916	593	893	1869	596	1108	566	1448	789
KO:K00758	2599	2757	2906	3271	2061	2379	3236	1565	1124	1463	3651	2705
KO:K00759	5244	6321	6320	6305	4710	5006	11657	5536	6857	5068	10750	5525
KO:K00760	6373	8250	8162	7137	5642	6214	7165	6083	6906	4701	14807	7663
KO:K00761	2949	3488	3033	2272	2702	2507	5083	2064	3080	1926	5577	4134
KO:K00762	6302	8119	7695	8252	6231	6530	13526	6994	8602	6343	14452	6865
KO:K00763	6621	8428	8543	8152	5810	6674	15295	6953	8482	6576	15040	6948
KO:K00764	11103	14542	14835	14321	10173	11409	11942	7516	8507	7318	18936	14538
KO:K00765	6501	7792	7767	8174	5792	5735	10681	5592	6456	5166	12065	6927
KO:K00766	7621	10162	9884	9848	7113	7731	12289	6540	7791	5886	14359	9669
KO:K00767	5824	8110	7446	7490	6022	6012	7961	5550	5027	4577	11902	7016
KO:K00768	5679	5900	5253	5939	4200	4431	6214	3380	3466	2943	9355	3922
KO:K00769	433	635	557	748	620	700	429	609	202	557	694	299
KO:K00772	5467	6631	6974	7126	5330	5443	9688	5772	6369	4705	11462	6609
KO:K00773	8139	10888	10949	10745	8218	9116	11573	7353	8649	6856	15730	10869
KO:K00777	944	1246	1251	1132	874	965	1284	888	991	862	2464	968
KO:K00782	2331	2790	2426	2812	2443	2155	5741	2498	3066	2088	4968	2226
KO:K00783	2386	3599	3532	3965	3070	2921	3604	3788	2679	2777	5340	2085
KO:K00784	5151	5721	5853	4897	4809	4603	7129	3105	5345	3874	10284	6677
KO:K00785	0	1	0	0	3	1	0	0	0	0	0	0
KO:K00786	4914	7506	7908	7793	5196	6161	7977	6614	6298	5202	11611	7901
KO:K00788	7519	9980	10112	9847	7369	7943	12531	9280	8997	6593	17090	6949
KO:K00789	10130	12760	12999	12479	9158	10134	15852	8207	9726	7319	18853	13995
KO:K00790	10651	12640	13541	13484	9142	10756	14736	6698	8466	6663	19043	13037
KO:K00791	7447	9569	9109	9074	6806	7791	9385	7284	6964	5257	14359	8596
KO:K00793	5137	6704	6475	6383	5010	5172	7865	5033	4553	4768	11339	5892
KO:K00794	4459	5943	5757	5710	4890	4725	7421	4910	4531	4124	10394	5261
KO:K00795	1669	2733	2264	2730	2300	2183	1573	1394	608	1333	2777	2305
KO:K00796	8040	10556	10083	10452	7437	8048	15408	6333	7776	6224	16208	9708
KO:K00797	7361	12816	12541	11763	8571	9659	4166	5378	5015	5334	14589	17117
KO:K00798	4580	5212	5283	5567	3872	4131	5597	4234	3650	3105	8443	3780
KO:K00799	23716	37192	31308	35894	31928	28197	18798	18057	9265	17246	47212	25515
KO:K00800	9469	12714	12593	12661	9209	9958	14054	7736	8735	7236	18007	11927
KO:K00801	1352	1689	1338	1416	1220	1030	2142	992	604	1003	2190	1469
KO:K00803	3920	3985	4208	4112	2911	2869	5696	2010	3678	2303	6667	4071
KO:K00805	2191	1476	1887	1667	999	1209	2702	869	1352	937	2606	1790
KO:K00806	7677	10328	9814	10325	7471	7932	10996	7301	7494	6432	14554	9152
KO:K00808	1393	2919	2273	3179	2074	2157	1490	1289	523	1022	2002	1586
KO:K00809	4574	5745	6219	6183	4494	4593	9242	4978	6069	4656	8525	6438
KO:K00812	9014	11979	12782	12633	9587	10942	13929	8316	8031	6841	16879	11431
KO:K00813	287	603	287	508	303	367	63	111	31	81	258	193
KO:K00814	63	76	13	30	97	27	22	11	4	8	44	16
KO:K00816	21	28	12	7	31	4	14	11	2	4	13	8
KO:K00817	16227	19027	19419	18666	13613	14631	20347	11859	12588	11062	29162	18259
KO:K00818	5308	6920	6582	6954	4063	4999	7954	5411	5166	4076	11367	7030
KO:K00819	3874	5596	4905	4917	3787	4055	5361	2917	2240	2109	7221	4382
KO:K00820	21610	25769	27853	26511	17989	21350	31780	15657	20244	13891	38174	25446
KO:K00821	3880	5642	5201	4955	4266	4368	3667	2028	2343	2104	6131	4824
KO:K00822	1760	2900	2374	2769	2052	2204	1043	936	521	874	2954	2432
KO:K00823	7364	8518	9806	8925	5548	7121	8174	5129	6429	3720	11344	7779
KO:K00824	1610	2665	2289	2420	2278	2027	1216	1239	793	1225	2864	1961
KO:K00826	14752	17906	18056	18180	13836	14526	22235	12476	14556	11677	26745	17352
KO:K00827	382	509	496	454	432	493	60	169	199	192	731	793
KO:K00830	6228	8496	8982	8829	6189	6749	7026	4893	4955	4997	9201	7104
KO:K00831	4827	6755	5254	6641	4890	4801	4851	2426	2767	3001	7317	6282
KO:K00832	831	738	712	677	670	629	273	157	155	221	882	1223
KO:K00833	4471	6147	5245	5924	4119	4981	7109	2995	3981	4188	8370	5258
KO:K00835	78	70	61	76	31	45	2	22	24	153	77	53
KO:K00836	672	802	555	655	703	468	967	189	333	188	824	493
KO:K00837	15981	19204	21082	19225	12815	15228	10333	9850	9892	8800	24315	16856
KO:K00839	1273	1235	1228	1103	936	874	3913	758	2406	932	2173	1849
KO:K00840	16	10	21	22	13	24	1	0	2	6	7	47
KO:K00841	89	124	219	188	111	139	228	32	62	59	658	113
KO:K00842	0	0	0	0	0	0	0	0	0	0	0	7
KO:K00844	151	158	66	43	162	35	18	11	4	16	128	115
KO:K00845	17080	19049	19197	19234	13825	14528	30193	19052	18539	12323	29505	16027
KO:K00846	26	22	7	5	23	4	1	3	3	2	14	2
KO:K00847	6529	6490	6403	6792	5350	5422	7903	5278	5165	3843	7880	5664
KO:K00848	3922	3554	3430	3769	2828	2609	3664	2060	2401	1928	4547	4349
KO:K00849	5805	5813	6044	5823	4309	4418	5766	4261	4409	3602	8989	5490
KO:K00850	11500	13098	14007	12785	9539	10563	11720	7803	9113	7137	20959	15708
KO:K00851	3989	3518	4199	3688	3189	3043	6067	3059	4019	3115	7532	3429
KO:K00852	8069	9220	8875	9231	6651	6707	13061	7038	8102	5787	15048	7871
KO:K00853	3780	4379	3912	4700	3358	3104	5067	3096	2933	2030	4949	2969
KO:K00854	11100	11996	11928	12934	8587	8929	15784	6997	9526	6501	15327	10999
KO:K00855	1142	1303	1124	1273	784	714	1425	741	1154	944	2024	956
KO:K00856	2123	2334	2448	2484	1472	2108	1895	633	818	1200	2894	2965
KO:K00857	1812	2256	2049	1906	1623	1825	2530	1556	2100	1786	4030	2824
KO:K00858	6610	8818	8563	8543	6435	6978	12142	6614	7840	5513	13937	7877
KO:K00859	5552	7277	6989	6781	5347	5687	8200	5513	5399	4675	12067	6001
KO:K00860	2374	3195	3477	3112	2565	2739	4010	2985	4273	2846	6018	2807
KO:K00862	102	137	128	193	117	127	228	79	33	53	141	78
KO:K00863	631	719	459	699	558	491	724	249	287	198	822	513
KO:K00864	11200	13349	13201	13074	9312	9927	14206	6940	8651	6677	16474	13506
KO:K00865	3246	3272	3213	2588	1907	2541	5049	1179	2778	1699	6448	4363
KO:K00867	838	1301	1202	1387	1095	1030	1036	783	763	809	1801	1552
KO:K00868	594	895	772	754	1129	668	817	776	288	783	1250	658
KO:K00869	604	655	662	753	746	714	2557	781	1336	853	697	451
KO:K00870	313	301	434	449	258	327	601	249	171	160	404	460
KO:K00872	4212	5036	5418	5065	3142	3774	8231	3597	5316	2868	8719	4796
KO:K00873	9581	12471	12348	11964	9681	10312	9592	5801	7099	6079	17215	13607
KO:K00874	5722	6583	6520	6889	5095	5259	7779	4590	5079	3709	9515	6555
KO:K00875	274	427	337	558	352	360	95	144	83	105	374	238
KO:K00876	1455	1546	1293	1546	1359	1314	584	764	909	773	3601	2035
KO:K00878	375	1013	770	442	406	478	1035	630	1091	460	1791	1084
KO:K00879	12	41	12	6	16	20	113	0	5	8	14	15
KO:K00880	70	93	106	131	74	72	110	23	18	32	124	97
KO:K00881	5	12	15	13	14	3	0	1	1	2	5	4
KO:K00882	1626	2332	1798	1681	1512	1394	2358	1243	2028	1341	4589	2700
KO:K00883	817	853	749	1036	851	819	470	587	278	421	943	869
KO:K00884	1040	988	907	1072	833	1016	2207	1458	1374	1095	2002	869
KO:K00885	22	52	15	42	10	26	26	12	3	10	31	23
KO:K00886	3280	4612	4145	4492	2963	3268	4111	1555	1559	1699	4857	3788
KO:K00887	38	86	12	44	29	30	18	9	14	8	29	21
KO:K00891	4215	5460	5576	5486	4540	4408	7994	4698	4783	3917	9107	4535
KO:K00892	2	3	0	2	2	3	5	2	1	3	2	3
KO:K00893	0	0	0	0	0	0	2	0	0	0	0	1
KO:K00895	141	199	151	157	146	233	23	36	43	113	216	290
KO:K00897	610	357	317	403	243	244	854	74	168	118	398	209
KO:K00899	837	1157	971	1195	981	820	2847	2308	1261	644	1328	680
KO:K00901	1515	2004	1903	1611	1489	1521	2235	1239	1692	1324	4297	2134
KO:K00903	2685	3941	3617	4556	2594	2854	1462	1523	2838	1433	4715	2906
KO:K00906	1203	1615	1395	1667	955	1002	94	275	260	235	1432	2158
KO:K00912	4102	6353	6027	6384	4880	4970	6077	4315	3527	3549	8734	5297
KO:K00917	868	905	497	506	495	465	1767	276	409	229	977	683
KO:K00918	67	36	51	61	73	35	53	15	29	14	148	48
KO:K00919	6332	8540	8289	8038	5887	6507	9609	5441	5755	4532	13604	7085
KO:K00924	16164	17197	19187	14613	18370	15055	4147	5866	9508	6942	24220	26202
KO:K00925	7167	10439	11279	10152	7417	8226	10823	6822	6070	4849	14154	9777
KO:K00926	2166	1787	2554	1386	1409	1686	3891	1546	2874	1436	4454	3454
KO:K00927	9655	13077	13183	12614	9305	10670	15308	7636	9578	6972	17471	12524
KO:K00928	11303	14653	16361	15082	10638	11925	17783	9365	10456	8114	19716	14967
KO:K00929	109	175	216	352	109	142	27	17	65	45	114	30
KO:K00930	7399	8968	8829	9024	6653	6908	9718	6205	6790	5629	13379	8079
KO:K00931	4935	6728	6098	6510	5171	5040	4730	3400	3041	3178	9992	5760
KO:K00932	6	7	9	1	2	4	4	3	0	1	0	1
KO:K00933	11	17	8	10	21	27	5	1	3	2	9	7
KO:K00934	239	317	244	214	179	135	23	46	109	139	890	511
KO:K00936	97480	135066	130772	131618	92119	100670	57692	52707	56800	50883	144177	128582
KO:K00937	11862	18665	16945	17853	12776	13362	10234	5543	6336	6538	18947	19509
KO:K00938	263	251	161	246	272	164	470	227	218	258	498	233
KO:K00939	8451	10664	10390	9909	7506	8482	12575	7996	7518	6559	15896	8742
KO:K00940	4716	6226	6104	6091	4937	4984	9696	5179	6203	4656	11205	4983
KO:K00941	5219	6821	7088	6664	4585	5344	8080	5075	5390	4270	11908	5931
KO:K00942	5731	7215	6804	7078	4975	5616	8724	5479	5535	4238	11686	6220
KO:K00943	11028	13440	13760	13564	9525	10718	17256	9982	12304	9848	23146	13063
KO:K00945	6862	7987	8331	8378	6610	6888	13697	7420	8478	6128	14331	6741
KO:K00946	6217	8592	8475	8596	6066	6788	11892	5944	6922	5295	13531	7094
KO:K00947	3120	4358	5351	4294	3382	3645	1194	2573	1628	2050	5361	5119
KO:K00948	9857	11822	12301	11762	9068	9881	15899	7837	10396	8423	19111	11581
KO:K00949	762	527	533	359	431	459	845	475	769	504	952	600
